line_id,timestamp,node,label__alert_tag,is_anomaly,is_hardcase,label__level,position_ratio,template_id,message
103167083,1143848764,en157,CPU,True,True,INFO,0.488452,1,Losing some ticks... checking if CPU frequency changed.
103167097,1143848764,en160,CPU,True,True,INFO,0.488452,1,Losing some ticks... checking if CPU frequency changed.
103167187,1143848764,en58,CPU,True,True,INFO,0.488453,1,Losing some ticks... checking if CPU frequency changed.
103167196,1143848764,en63,CPU,True,True,INFO,0.488453,1,Losing some ticks... checking if CPU frequency changed.
103167199,1143848764,en64,CPU,True,True,INFO,0.488453,1,Losing some ticks... checking if CPU frequency changed.
103167237,1143848764,en71,CPU,True,True,INFO,0.488453,1,Losing some ticks... checking if CPU frequency changed.
103167299,1143848765,en146,CPU,True,True,INFO,0.488453,1,Losing some ticks... checking if CPU frequency changed.
103167309,1143848765,en148,CPU,True,True,INFO,0.488453,1,Losing some ticks... checking if CPU frequency changed.
103167315,1143848765,en149,CPU,True,True,INFO,0.488453,1,Losing some ticks... checking if CPU frequency changed.
103167324,1143848765,en150,CPU,True,True,INFO,0.488453,1,Losing some ticks... checking if CPU frequency changed.
103167331,1143848765,en151,CPU,True,True,INFO,0.488453,1,Losing some ticks... checking if CPU frequency changed.
103167340,1143848765,en153,CPU,True,True,INFO,0.488454,1,Losing some ticks... checking if CPU frequency changed.
103167345,1143848765,en154,CPU,True,True,INFO,0.488454,1,Losing some ticks... checking if CPU frequency changed.
103167352,1143848765,en156,CPU,True,True,INFO,0.488454,1,Losing some ticks... checking if CPU frequency changed.
103167362,1143848765,en158,CPU,True,True,INFO,0.488454,1,Losing some ticks... checking if CPU frequency changed.
103167520,1143848765,en59,CPU,True,True,INFO,0.488454,1,Losing some ticks... checking if CPU frequency changed.
103167645,1143848766,en159,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167652,1143848766,en161,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167656,1143848766,en162,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167662,1143848766,en163,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167670,1143848766,en164,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167674,1143848766,en165,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167680,1143848766,en166,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167689,1143848766,en168,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167700,1143848766,en170,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167712,1143848766,en172,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167721,1143848766,en174,CPU,True,True,INFO,0.488455,1,Losing some ticks... checking if CPU frequency changed.
103167917,1143848767,en167,CPU,True,True,INFO,0.488456,1,Losing some ticks... checking if CPU frequency changed.
103167933,1143848767,en171,CPU,True,True,INFO,0.488456,1,Losing some ticks... checking if CPU frequency changed.
103167941,1143848767,en173,CPU,True,True,INFO,0.488456,1,Losing some ticks... checking if CPU frequency changed.
103167950,1143848767,en175,CPU,True,True,INFO,0.488456,1,Losing some ticks... checking if CPU frequency changed.
103167962,1143848767,en260,CPU,True,True,INFO,0.488456,1,Losing some ticks... checking if CPU frequency changed.
103168222,1143848768,en169,CPU,True,True,INFO,0.488458,1,Losing some ticks... checking if CPU frequency changed.
103169382,1143848771,en80,CPU,True,True,INFO,0.488463,1,Losing some ticks... checking if CPU frequency changed.
103169528,1143848772,#9#,CPU,True,True,INFO,0.488464,1,Losing some ticks... checking if CPU frequency changed.
103169807,1143848772,en84,CPU,True,True,INFO,0.488465,1,Losing some ticks... checking if CPU frequency changed.
103169813,1143848772,en87,CPU,True,True,INFO,0.488465,1,Losing some ticks... checking if CPU frequency changed.
103169823,1143848772,en89,CPU,True,True,INFO,0.488465,1,Losing some ticks... checking if CPU frequency changed.
103169834,1143848772,en93,CPU,True,True,INFO,0.488465,1,Losing some ticks... checking if CPU frequency changed.
103169849,1143848772,en99,CPU,True,True,INFO,0.488465,1,Losing some ticks... checking if CPU frequency changed.
103169867,1143848773,en101,CPU,True,True,INFO,0.488465,1,Losing some ticks... checking if CPU frequency changed.
103169872,1143848773,en102,CPU,True,True,INFO,0.488466,1,Losing some ticks... checking if CPU frequency changed.
103169878,1143848773,en103,CPU,True,True,INFO,0.488466,1,Losing some ticks... checking if CPU frequency changed.
103169886,1143848773,en104,CPU,True,True,INFO,0.488466,1,Losing some ticks... checking if CPU frequency changed.
103169890,1143848773,en105,CPU,True,True,INFO,0.488466,1,Losing some ticks... checking if CPU frequency changed.
103169894,1143848773,en107,CPU,True,True,INFO,0.488466,1,Losing some ticks... checking if CPU frequency changed.
103169902,1143848773,en109,CPU,True,True,INFO,0.488466,1,Losing some ticks... checking if CPU frequency changed.
103170021,1143848773,en179,CPU,True,True,INFO,0.488466,1,Losing some ticks... checking if CPU frequency changed.
103170039,1143848773,en183,CPU,True,True,INFO,0.488466,1,Losing some ticks... checking if CPU frequency changed.
103170298,1143848774,en110,CPU,True,True,INFO,0.488468,1,Losing some ticks... checking if CPU frequency changed.
103170425,1143848774,en185,CPU,True,True,INFO,0.488468,1,Losing some ticks... checking if CPU frequency changed.
103170429,1143848774,en187,CPU,True,True,INFO,0.488468,1,Losing some ticks... checking if CPU frequency changed.
103170434,1143848774,en189,CPU,True,True,INFO,0.488468,1,Losing some ticks... checking if CPU frequency changed.
103170439,1143848774,en192,CPU,True,True,INFO,0.488468,1,Losing some ticks... checking if CPU frequency changed.
103170828,1143848775,en198,CPU,True,True,INFO,0.48847,1,Losing some ticks... checking if CPU frequency changed.
103170833,1143848775,en199,CPU,True,True,INFO,0.48847,1,Losing some ticks... checking if CPU frequency changed.
103170854,1143848775,en203,CPU,True,True,INFO,0.48847,1,Losing some ticks... checking if CPU frequency changed.
103170879,1143848775,en207,CPU,True,True,INFO,0.48847,1,Losing some ticks... checking if CPU frequency changed.
103171611,1143848777,en193,CPU,True,True,INFO,0.488474,1,Losing some ticks... checking if CPU frequency changed.
103171631,1143848777,en2,CPU,True,True,INFO,0.488474,1,Losing some ticks... checking if CPU frequency changed.
103171695,1143848777,en35,CPU,True,True,INFO,0.488474,1,Losing some ticks... checking if CPU frequency changed.
103171757,1143848777,en77,CPU,True,True,INFO,0.488474,1,Losing some ticks... checking if CPU frequency changed.
103171956,1143848778,en16,CPU,True,True,INFO,0.488475,1,Losing some ticks... checking if CPU frequency changed.
103172044,1143848778,en27,CPU,True,True,INFO,0.488476,1,Losing some ticks... checking if CPU frequency changed.
103172067,1143848778,en3,CPU,True,True,INFO,0.488476,1,Losing some ticks... checking if CPU frequency changed.
103172072,1143848778,en30,CPU,True,True,INFO,0.488476,1,Losing some ticks... checking if CPU frequency changed.
103172106,1143848778,en37,CPU,True,True,INFO,0.488476,1,Losing some ticks... checking if CPU frequency changed.
103172141,1143848778,en42,CPU,True,True,INFO,0.488476,1,Losing some ticks... checking if CPU frequency changed.
103172152,1143848778,en5,CPU,True,True,INFO,0.488476,1,Losing some ticks... checking if CPU frequency changed.
103172181,1143848778,en7,CPU,True,True,INFO,0.488476,1,Losing some ticks... checking if CPU frequency changed.
103172239,1143848779,en1,CPU,True,True,INFO,0.488477,1,Losing some ticks... checking if CPU frequency changed.
103172272,1143848779,en10,CPU,True,True,INFO,0.488477,1,Losing some ticks... checking if CPU frequency changed.
103172288,1143848779,en11,CPU,True,True,INFO,0.488477,1,Losing some ticks... checking if CPU frequency changed.
103172349,1143848779,en12,CPU,True,True,INFO,0.488477,1,Losing some ticks... checking if CPU frequency changed.
103172394,1143848779,en13,CPU,True,True,INFO,0.488477,1,Losing some ticks... checking if CPU frequency changed.
103172516,1143848779,en33,CPU,True,True,INFO,0.488478,1,Losing some ticks... checking if CPU frequency changed.
103172521,1143848779,en34,CPU,True,True,INFO,0.488478,1,Losing some ticks... checking if CPU frequency changed.
103172531,1143848779,en38,CPU,True,True,INFO,0.488478,1,Losing some ticks... checking if CPU frequency changed.
103172674,1143848780,en113,CPU,True,True,INFO,0.488479,1,Losing some ticks... checking if CPU frequency changed.
103172721,1143848780,en123,CPU,True,True,INFO,0.488479,1,Losing some ticks... checking if CPU frequency changed.
103173102,1143848780,en43,CPU,True,True,INFO,0.488481,1,Losing some ticks... checking if CPU frequency changed.
103173211,1143848781,en115,CPU,True,True,INFO,0.488481,1,Losing some ticks... checking if CPU frequency changed.
103173222,1143848781,en117,CPU,True,True,INFO,0.488481,1,Losing some ticks... checking if CPU frequency changed.
103173229,1143848781,en119,CPU,True,True,INFO,0.488481,1,Losing some ticks... checking if CPU frequency changed.
103173277,1143848781,en121,CPU,True,True,INFO,0.488482,1,Losing some ticks... checking if CPU frequency changed.
103173281,1143848781,en122,CPU,True,True,INFO,0.488482,1,Losing some ticks... checking if CPU frequency changed.
103173288,1143848781,en125,CPU,True,True,INFO,0.488482,1,Losing some ticks... checking if CPU frequency changed.
103173293,1143848781,en127,CPU,True,True,INFO,0.488482,1,Losing some ticks... checking if CPU frequency changed.
103173299,1143848781,en128,CPU,True,True,INFO,0.488482,1,Losing some ticks... checking if CPU frequency changed.
103173306,1143848781,en129,CPU,True,True,INFO,0.488482,1,Losing some ticks... checking if CPU frequency changed.
103173317,1143848781,en131,CPU,True,True,INFO,0.488482,1,Losing some ticks... checking if CPU frequency changed.
103173731,1143848781,en4,CPU,True,True,INFO,0.488484,1,Losing some ticks... checking if CPU frequency changed.
103173890,1143848782,en130,CPU,True,True,INFO,0.488485,1,Losing some ticks... checking if CPU frequency changed.
103173897,1143848782,en134,CPU,True,True,INFO,0.488485,1,Losing some ticks... checking if CPU frequency changed.
103173909,1143848782,en137,CPU,True,True,INFO,0.488485,1,Losing some ticks... checking if CPU frequency changed.
103173915,1143848782,en138,CPU,True,True,INFO,0.488485,1,Losing some ticks... checking if CPU frequency changed.
103173934,1143848782,en142,CPU,True,True,INFO,0.488485,1,Losing some ticks... checking if CPU frequency changed.
103174033,1143848782,en211,CPU,True,True,INFO,0.488485,1,Losing some ticks... checking if CPU frequency changed.
103174045,1143848782,en216,CPU,True,True,INFO,0.488485,1,Losing some ticks... checking if CPU frequency changed.
103174243,1143848783,en136,CPU,True,True,INFO,0.488486,1,Losing some ticks... checking if CPU frequency changed.
103174257,1143848783,en139,CPU,True,True,INFO,0.488486,1,Losing some ticks... checking if CPU frequency changed.
103174266,1143848783,en140,CPU,True,True,INFO,0.488486,1,Losing some ticks... checking if CPU frequency changed.
103174394,1143848783,en223,CPU,True,True,INFO,0.488487,1,Losing some ticks... checking if CPU frequency changed.
103174678,1143848784,en141,CPU,True,True,INFO,0.488488,1,Losing some ticks... checking if CPU frequency changed.
103174781,1143848784,en213,CPU,True,True,INFO,0.488489,1,Losing some ticks... checking if CPU frequency changed.
103175498,1143848786,en47,CPU,True,True,INFO,0.488492,1,Losing some ticks... checking if CPU frequency changed.
103175725,1143848787,en144,CPU,True,True,INFO,0.488493,1,Losing some ticks... checking if CPU frequency changed.
103175855,1143848787,en44,CPU,True,True,INFO,0.488494,1,Losing some ticks... checking if CPU frequency changed.
103175867,1143848787,en50,CPU,True,True,INFO,0.488494,1,Losing some ticks... checking if CPU frequency changed.
103175889,1143848787,en52,CPU,True,True,INFO,0.488494,1,Losing some ticks... checking if CPU frequency changed.
103175927,1143848787,en60,CPU,True,True,INFO,0.488494,1,Losing some ticks... checking if CPU frequency changed.
103175932,1143848787,en65,CPU,True,True,INFO,0.488494,1,Losing some ticks... checking if CPU frequency changed.
103176223,1143848788,en49,CPU,True,True,INFO,0.488496,1,Losing some ticks... checking if CPU frequency changed.
103176250,1143848788,en66,CPU,True,True,INFO,0.488496,1,Losing some ticks... checking if CPU frequency changed.
103176269,1143848788,en72,CPU,True,True,INFO,0.488496,1,Losing some ticks... checking if CPU frequency changed.
103176275,1143848788,en73,CPU,True,True,INFO,0.488496,1,Losing some ticks... checking if CPU frequency changed.
103177666,1143848793,en263,CPU,True,True,INFO,0.488502,1,Losing some ticks... checking if CPU frequency changed.
103178041,1143848794,en264,CPU,True,True,INFO,0.488504,1,Losing some ticks... checking if CPU frequency changed.
103179294,1143848797,en94,CPU,True,True,INFO,0.48851,1,Losing some ticks... checking if CPU frequency changed.
103179552,1143848798,en98,CPU,True,True,INFO,0.488511,1,Losing some ticks... checking if CPU frequency changed.
103179696,1143848799,en180,CPU,True,True,INFO,0.488512,1,Losing some ticks... checking if CPU frequency changed.
103179910,1143848800,en108,CPU,True,True,INFO,0.488513,1,Losing some ticks... checking if CPU frequency changed.
103180133,1143848800,en95,CPU,True,True,INFO,0.488514,1,Losing some ticks... checking if CPU frequency changed.
103180311,1143848801,en202,CPU,True,True,INFO,0.488515,1,Losing some ticks... checking if CPU frequency changed.
103180689,1143848802,en206,CPU,True,True,INFO,0.488517,1,Losing some ticks... checking if CPU frequency changed.
103180710,1143848802,en36,CPU,True,True,INFO,0.488517,1,Losing some ticks... checking if CPU frequency changed.
103181051,1143848803,en201,CPU,True,True,INFO,0.488518,1,Losing some ticks... checking if CPU frequency changed.
103181061,1143848803,en208,CPU,True,True,INFO,0.488518,1,Losing some ticks... checking if CPU frequency changed.
103181104,1143848803,en41,CPU,True,True,INFO,0.488519,1,Losing some ticks... checking if CPU frequency changed.
103181252,1143848804,en112,CPU,True,True,INFO,0.488519,1,Losing some ticks... checking if CPU frequency changed.
103181404,1143848804,en32,CPU,True,True,INFO,0.48852,1,Losing some ticks... checking if CPU frequency changed.
103181746,1143848805,en29,CPU,True,True,INFO,0.488522,1,Losing some ticks... checking if CPU frequency changed.
103181920,1143848806,en133,CPU,True,True,INFO,0.488523,1,Losing some ticks... checking if CPU frequency changed.
103181926,1143848806,en135,CPU,True,True,INFO,0.488523,1,Losing some ticks... checking if CPU frequency changed.
103182379,1143848807,en114,CPU,True,True,INFO,0.488525,1,Losing some ticks... checking if CPU frequency changed.
103182392,1143848807,en120,CPU,True,True,INFO,0.488525,1,Losing some ticks... checking if CPU frequency changed.
103182448,1143848807,en124,CPU,True,True,INFO,0.488525,1,Losing some ticks... checking if CPU frequency changed.
103182453,1143848807,en126,CPU,True,True,INFO,0.488525,1,Losing some ticks... checking if CPU frequency changed.
103182663,1143848807,en212,CPU,True,True,INFO,0.488526,1,Losing some ticks... checking if CPU frequency changed.
103182743,1143848807,en222,CPU,True,True,INFO,0.488526,1,Losing some ticks... checking if CPU frequency changed.
103183371,1143848809,en132,CPU,True,True,INFO,0.488529,1,Losing some ticks... checking if CPU frequency changed.
103183907,1143848810,en215,CPU,True,True,INFO,0.488532,1,Losing some ticks... checking if CPU frequency changed.
103184593,1143848812,en51,CPU,True,True,INFO,0.488535,1,Losing some ticks... checking if CPU frequency changed.
103185094,1143848813,en76,CPU,True,True,INFO,0.488538,1,Losing some ticks... checking if CPU frequency changed.
103185100,1143848813,en78,CPU,True,True,INFO,0.488538,1,Losing some ticks... checking if CPU frequency changed.
103186291,1143848816,en56,CPU,True,True,INFO,0.488543,1,Losing some ticks... checking if CPU frequency changed.
103187062,1143848820,en181,CPU,True,True,INFO,0.488547,1,Losing some ticks... checking if CPU frequency changed.
103187125,1143848820,en79,CPU,True,True,INFO,0.488547,1,Losing some ticks... checking if CPU frequency changed.
103187154,1143848821,en100,CPU,True,True,INFO,0.488547,1,Losing some ticks... checking if CPU frequency changed.
103187186,1143848821,en177,CPU,True,True,INFO,0.488547,1,Losing some ticks... checking if CPU frequency changed.
103187310,1143848821,en85,CPU,True,True,INFO,0.488548,1,Losing some ticks... checking if CPU frequency changed.
103187316,1143848821,en86,CPU,True,True,INFO,0.488548,1,Losing some ticks... checking if CPU frequency changed.
103187322,1143848821,en90,CPU,True,True,INFO,0.488548,1,Losing some ticks... checking if CPU frequency changed.
103187716,1143848822,en83,CPU,True,True,INFO,0.48855,1,Losing some ticks... checking if CPU frequency changed.
103187843,1143848823,en184,CPU,True,True,INFO,0.488551,1,Losing some ticks... checking if CPU frequency changed.
103187848,1143848823,en186,CPU,True,True,INFO,0.488551,1,Losing some ticks... checking if CPU frequency changed.
103187853,1143848823,en188,CPU,True,True,INFO,0.488551,1,Losing some ticks... checking if CPU frequency changed.
103187856,1143848823,en190,CPU,True,True,INFO,0.488551,1,Losing some ticks... checking if CPU frequency changed.
103188075,1143848824,en197,CPU,True,True,INFO,0.488552,1,Losing some ticks... checking if CPU frequency changed.
103188208,1143848825,en106,CPU,True,True,INFO,0.488552,1,Losing some ticks... checking if CPU frequency changed.
103188275,1143848825,en205,CPU,True,True,INFO,0.488553,1,Losing some ticks... checking if CPU frequency changed.
103188305,1143848825,en6,CPU,True,True,INFO,0.488553,1,Losing some ticks... checking if CPU frequency changed.
103188738,1143848826,en200,CPU,True,True,INFO,0.488555,1,Losing some ticks... checking if CPU frequency changed.
103189154,1143848827,en9,CPU,True,True,INFO,0.488557,1,Losing some ticks... checking if CPU frequency changed.
103198497,1143848846,en262,CPU,True,True,INFO,0.488601,1,Losing some ticks... checking if CPU frequency changed.
103200181,1143848848,en191,CPU,True,True,INFO,0.488609,1,Losing some ticks... checking if CPU frequency changed.
103210278,1143848860,en143,CPU,True,True,INFO,0.488657,1,Losing some ticks... checking if CPU frequency changed.
103213160,1143848862,en228,CPU,True,True,INFO,0.48867,1,Losing some ticks... checking if CPU frequency changed.
103217435,1143848866,en67,CPU,True,True,INFO,0.488691,1,Losing some ticks... checking if CPU frequency changed.
103218750,1143848867,en48,CPU,True,True,INFO,0.488697,1,Losing some ticks... checking if CPU frequency changed.
103244316,1143848906,en224,CPU,True,True,INFO,0.488818,1,Losing some ticks... checking if CPU frequency changed.
103245483,1143848908,en241,CPU,True,True,INFO,0.488824,1,Losing some ticks... checking if CPU frequency changed.
103245948,1143848909,en255,CPU,True,True,INFO,0.488826,1,Losing some ticks... checking if CPU frequency changed.
103246358,1143848910,en249,CPU,True,True,INFO,0.488828,1,Losing some ticks... checking if CPU frequency changed.
103246402,1143848910,en254,CPU,True,True,INFO,0.488828,1,Losing some ticks... checking if CPU frequency changed.
103249139,1143848923,en261,CPU,True,True,INFO,0.488841,1,Losing some ticks... checking if CPU frequency changed.
103257880,1143848956,en219,CPU,True,True,INFO,0.488882,1,Losing some ticks... checking if CPU frequency changed.
103277662,1143849052,en252,CPU,True,True,INFO,0.488976,1,Losing some ticks... checking if CPU frequency changed.
103287077,1143849221,en384,CPU,True,True,INFO,0.48902,1,Losing some ticks... checking if CPU frequency changed.
103327812,1143849542,an40,CPU,True,True,INFO,0.489213,1,Losing some ticks... checking if CPU frequency changed.
103328152,1143849545,an780,CPU,True,True,INFO,0.489215,1,Losing some ticks... checking if CPU frequency changed.
103328153,1143849545,an806,CPU,True,True,INFO,0.489215,1,Losing some ticks... checking if CPU frequency changed.
103328321,1143849547,an448,CPU,True,True,INFO,0.489216,1,Losing some ticks... checking if CPU frequency changed.
103328722,1143849550,an412,CPU,True,True,INFO,0.489218,1,Losing some ticks... checking if CPU frequency changed.
103329828,1143849555,an560,CPU,True,True,INFO,0.489223,1,Losing some ticks... checking if CPU frequency changed.
103329836,1143849555,an804,CPU,True,True,INFO,0.489223,1,Losing some ticks... checking if CPU frequency changed.
103330511,1143849559,an783,CPU,True,True,INFO,0.489226,1,Losing some ticks... checking if CPU frequency changed.
103330957,1143849563,an781,CPU,True,True,INFO,0.489228,1,Losing some ticks... checking if CPU frequency changed.
103330958,1143849563,an801,CPU,True,True,INFO,0.489228,1,Losing some ticks... checking if CPU frequency changed.
103331385,1143849566,an782,CPU,True,True,INFO,0.48923,1,Losing some ticks... checking if CPU frequency changed.
103331386,1143849566,an784,CPU,True,True,INFO,0.48923,1,Losing some ticks... checking if CPU frequency changed.
103333410,1143849584,an39,CPU,True,True,INFO,0.48924,1,Losing some ticks... checking if CPU frequency changed.
103334827,1143849593,an416,CPU,True,True,INFO,0.489247,1,Losing some ticks... checking if CPU frequency changed.
103335496,1143849598,an31,CPU,True,True,INFO,0.48925,1,Losing some ticks... checking if CPU frequency changed.
103335643,1143849599,an473,CPU,True,True,INFO,0.48925,1,Losing some ticks... checking if CPU frequency changed.
103338301,1143849614,an803,CPU,True,True,INFO,0.489263,1,Losing some ticks... checking if CPU frequency changed.
103338479,1143849615,an5,CPU,True,True,INFO,0.489264,1,Losing some ticks... checking if CPU frequency changed.
103338861,1143849617,an446,CPU,True,True,INFO,0.489266,1,Losing some ticks... checking if CPU frequency changed.
103339722,1143849621,an21,CPU,True,True,INFO,0.48927,1,Losing some ticks... checking if CPU frequency changed.
103339723,1143849621,an433,CPU,True,True,INFO,0.48927,1,Losing some ticks... checking if CPU frequency changed.
103339724,1143849621,an800,CPU,True,True,INFO,0.48927,1,Losing some ticks... checking if CPU frequency changed.
103340686,1143849630,an440,CPU,True,True,INFO,0.489274,1,Losing some ticks... checking if CPU frequency changed.
103344983,1143849654,an42,CPU,True,True,INFO,0.489295,1,Losing some ticks... checking if CPU frequency changed.
103345679,1143849659,an425,CPU,True,True,INFO,0.489298,1,Losing some ticks... checking if CPU frequency changed.
103348644,1143849663,an442,CPU,True,True,INFO,0.489312,1,Losing some ticks... checking if CPU frequency changed.
103349232,1143849669,an790,CPU,True,True,INFO,0.489315,1,Losing some ticks... checking if CPU frequency changed.
103349366,1143849671,an478,CPU,True,True,INFO,0.489315,1,Losing some ticks... checking if CPU frequency changed.
103377986,1143849893,an390,CPU,True,True,INFO,0.489451,1,Losing some ticks... checking if CPU frequency changed.
103380743,1143849918,an545,CPU,True,True,INFO,0.489464,1,Losing some ticks... checking if CPU frequency changed.
103380998,1143849921,an769,CPU,True,True,INFO,0.489465,1,Losing some ticks... checking if CPU frequency changed.
103381579,1143849928,an218,CPU,True,True,INFO,0.489468,1,Losing some ticks... checking if CPU frequency changed.
103382087,1143849932,an537,CPU,True,True,INFO,0.48947,1,Losing some ticks... checking if CPU frequency changed.
103382090,1143849932,an888,CPU,True,True,INFO,0.48947,1,Losing some ticks... checking if CPU frequency changed.
103382803,1143849936,an775,CPU,True,True,INFO,0.489474,1,Losing some ticks... checking if CPU frequency changed.
103383625,1143849940,an542,CPU,True,True,INFO,0.489478,1,Losing some ticks... checking if CPU frequency changed.
103384123,1143849943,an253,CPU,True,True,INFO,0.48948,1,Losing some ticks... checking if CPU frequency changed.
103384242,1143849944,an770,CPU,True,True,INFO,0.48948,1,Losing some ticks... checking if CPU frequency changed.
103385321,1143849955,an1001,CPU,True,True,INFO,0.489486,1,Losing some ticks... checking if CPU frequency changed.
103385500,1143849957,an392,CPU,True,True,INFO,0.489486,1,Losing some ticks... checking if CPU frequency changed.
103385805,1143849959,an562,CPU,True,True,INFO,0.489488,1,Losing some ticks... checking if CPU frequency changed.
103385984,1143849960,an563,CPU,True,True,INFO,0.489489,1,Losing some ticks... checking if CPU frequency changed.
103386602,1143849964,an480,CPU,True,True,INFO,0.489492,1,Losing some ticks... checking if CPU frequency changed.
103386736,1143849965,an252,CPU,True,True,INFO,0.489492,1,Losing some ticks... checking if CPU frequency changed.
103386931,1143849968,an957,CPU,True,True,INFO,0.489493,1,Losing some ticks... checking if CPU frequency changed.
103648094,1143852633,an393,CPU,True,True,INFO,0.49073,1,Losing some ticks... checking if CPU frequency changed.
103648161,1143852638,an490,CPU,True,True,INFO,0.49073,1,Losing some ticks... checking if CPU frequency changed.
103648189,1143852649,an75,CPU,True,True,INFO,0.49073,1,Losing some ticks... checking if CPU frequency changed.
103648196,1143852652,an382,CPU,True,True,INFO,0.49073,1,Losing some ticks... checking if CPU frequency changed.
103648228,1143852664,an381,CPU,True,True,INFO,0.49073,1,Losing some ticks... checking if CPU frequency changed.
103648243,1143852668,an479,CPU,True,True,INFO,0.49073,1,Losing some ticks... checking if CPU frequency changed.
103648244,1143852668,an778,CPU,True,True,INFO,0.49073,1,Losing some ticks... checking if CPU frequency changed.
103648254,1143852670,an284,CPU,True,True,INFO,0.49073,1,Losing some ticks... checking if CPU frequency changed.
103648265,1143852673,an546,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648266,1143852673,an805,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648283,1143852678,an47,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648289,1143852679,an395,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648320,1143852685,an785,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648334,1143852688,an534,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648388,1143852696,an285,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648399,1143852698,an71,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648431,1143852705,an518,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648470,1143852710,an18,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648471,1143852710,an826,CPU,True,True,INFO,0.490731,1,Losing some ticks... checking if CPU frequency changed.
103648490,1143852711,an60,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648502,1143852715,an54,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648505,1143852716,an383,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648509,1143852717,an820,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648511,1143852719,an577,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648514,1143852719,an850,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648546,1143852727,an824,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648556,1143852730,an854,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648561,1143852731,an48,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648563,1143852733,an817,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648567,1143852734,an519,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648584,1143852739,an380,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648590,1143852741,an63,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648605,1143852744,an539,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648606,1143852744,an571,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648622,1143852747,an293,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648628,1143852750,an559,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648629,1143852750,an69,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648634,1143852751,an94,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648655,1143852754,an818,CPU,True,True,INFO,0.490732,1,Losing some ticks... checking if CPU frequency changed.
103648689,1143852761,an291,CPU,True,True,INFO,0.490733,1,Losing some ticks... checking if CPU frequency changed.
103648690,1143852761,an53,CPU,True,True,INFO,0.490733,1,Losing some ticks... checking if CPU frequency changed.
103648706,1143852764,an89,CPU,True,True,INFO,0.490733,1,Losing some ticks... checking if CPU frequency changed.
103648716,1143852765,an8,CPU,True,True,INFO,0.490733,1,Losing some ticks... checking if CPU frequency changed.
103648768,1143852775,an483,CPU,True,True,INFO,0.490733,1,Losing some ticks... checking if CPU frequency changed.
